Country Name,Year,Mortality rate under-5,GDP per capita,Population density (people per sq. km of land area),Income classification,log_gdp_per_capita,log_population_density,log_mortality_rate_under_5,log_reflected_secondary_education,log_reflected_dpt3_immunization,logit_water_services,sqrt_health_expenditure,boxcox_mortality,Income_High
Bangladesh,2019,32.4,6838.32611608243,1266.90523930245,Low,-0.9196667032187363,2.3679257367180795,3.5085558999826545,-1.4404568752204145,-0.9162149444659131,-0.6593329535481086,-2.087431134073627,0.9658163181212104,False
Bangladesh,2020,31.5,7015.19792797056,1277.54493354844,Low,-0.8964349616172086,2.375241146932629,3.481240089335692,-1.4404568752204145,-0.5971418523671191,-0.6520864458390965,-2.0787471431582234,0.9464825237197636,False
Bangladesh,2021,31.0,7441.06913961254,1287.99918568026,Low,-0.8428170128633375,2.3823699997282337,3.4657359027997265,-1.4404568752204145,-0.5971418523671191,-0.6448449189550323,-2.01619166351426,0.9354277400204425,False
Belgium,2000,5.9,50477.9941347136,337.957010516599,High,0.8990985414349011,1.2130409033631049,1.9315214116032138,-0.8235676046495448,-0.14743358699049106,1.2901130543988686,0.5742133551718492,-0.6008166546619403,True
Belgium,2001,5.7,50857.824735388,339.121418916691,High,0.9059194611787063,1.2160430231146675,1.9021075263969205,-0.9022683513108384,-0.14743358699049106,1.2901147268406714,0.6274557294046759,-0.6435997721309139,True
Belgium,2002,5.5,51494.5617929448,340.64500708799,High,0.9172403826281327,1.2199557082179944,1.8718021769015913,-0.9924298724274575,-0.14743358699049106,1.2901187602456619,0.6863400384197987,-0.688517421924107,True
Belgium,2003,5.3,51811.6923531531,342.074077737118,High,0.9228267172279849,1.2236098390205965,1.840549633397487,-0.8317062244372899,-0.14743358699049106,1.2901128083735278,0.9737387122498706,-0.7357617023673347,True
Belgium,2004,5.2,53430.2540194465,343.557742392774,High,0.950815813559917,1.2273874971394725,1.824549292051046,-0.7979904801966449,-0.14743358699049106,1.2901196257204093,1.02776490917866,-0.7603231928673255,True
Belgium,2005,5.0,54370.8703803698,345.452708271519,High,0.9666945050243886,1.2321888105886347,1.791759469228055,-0.9984535416600812,-0.5971418523671191,1.2901187553563367,0.9928531220533879,-0.8114744133816159,True
Belgium,2006,4.9,55392.0500342767,347.738700425279,High,0.9836251547452569,1.2379460474363926,1.7749523509116738,-1.0785436427958455,-0.9162149444659131,1.290114486209478,0.9616002985041125,-0.8381301526520784,True
Belgium,2007,4.8,57008.6013859359,350.301651666502,High,1.009798871760848,1.2443560972109786,1.7578579175523736,-1.1608796459370505,-0.9162149444659131,1.2901137798145434,0.9638002187512484,-0.8655538633634914,True
Belgium,2008,4.7,56812.7904441901,353.079912966077,High,1.0066682660755426,1.251252036383354,1.7404661748405046,-1.296388309727445,-1.3659232098425411,1.2901116284048681,1.1142766822787173,-0.8937846935714164,True
Belgium,2009,4.6,55283.0863376556,355.932252002769,High,0.9818335320180467,1.2582757797684285,1.7227665977411035,-1.3378821894248012,-0.9162149444659131,1.2901149148404534,1.3452265367422032,-0.9228646733617788,True
Belgium,2010,4.5,56265.0153492543,359.199090099891,High,0.9978528435300961,1.26625157699335,1.7047480922384253,-1.224216452174146,-0.9162149444659131,1.2985867567150182,1.3079691838005116,-0.9528389946168363,True
Belgium,2011,4.4,56610.2670078988,363.902812118814,High,1.0034189702747907,1.277609289916662,1.6863989535702288,-1.2055079072897006,-0.9162149444659131,1.3072513017563268,1.3584690811156928,-0.983756324772163,True
Belgium,2012,4.3,56381.6888365741,366.166617215574,High,0.9997376581506727,1.283023440594916,1.667706820558076,-1.252499907454722,-1.3659232098425411,1.3161292545792398,1.4023234806037803,-1.0156691595617524,True
Belgium,2013,4.2,56287.9976585439,367.896581281113,High,0.9982244226797867,1.2871383944482586,1.6486586255873816,-1.2223889003149715,-1.3659232098425411,1.3252170932533063,1.424618321340535,-1.04863422061647,True
Belgium,2014,4.2,57028.0579675897,369.533412455082,High,1.010109354134692,1.2910140906383274,1.6486586255873816,-1.1941312161460182,-1.3659232098425411,1.3345391376105116,1.435064481542374,-1.04863422061647,True
Belgium,2015,4.1,57534.3966117368,371.680875614018,High,1.0181523254227711,1.2960729787284229,1.62924053973028,-1.204473390785696,-1.3659232098425411,1.344094492376568,1.4928511356817817,-1.082712904824309,True
Belgium,2016,4.1,57927.0428818868,373.567467774371,High,1.0243407651878573,1.3004933238571483,1.62924053973028,-1.0167597321894253,-0.9162149444659131,1.3539134905644492,1.491762858576158,-1.082712904824309,True
Belgium,2017,4.0,58555.1524767785,375.009329772855,High,1.0341536147519899,1.3038566678422063,1.6094379124341003,-1.008601741809116,-0.9162149444659131,1.3639820860461036,1.4941900405781916,-1.1179717936197253,True
Belgium,2018,4.0,59383.8773280488,374.74351490506,High,1.046940804291139,1.3032375883773482,1.6094379124341003,-1.008601741809116,-0.9162149444659131,1.374340139813749,1.5125027788534595,-1.1179717936197253,True
Belgium,2019,3.9,60506.6597699177,376.761985964452,High,1.0639835147806205,1.3079276584404103,1.589235205116581,-1.008601741809116,-0.5971418523671191,1.3849968425579624,1.481507323964178,-1.1544832318948668,True
Belgium,2020,3.9,57358.8370328069,378.38932248967,High,1.0153716815933644,1.3116906873574663,1.589235205116581,-1.008601741809116,-0.9162149444659131,1.3959530521071806,1.6343173134858633,-1.1544832318948668,True
Belgium,2021,3.8,60669.2137746531,379.949990161999,High,1.0664246796690808,1.3152844202156444,1.5686159179138452,-1.008601741809116,-0.9162149444659131,1.4072619999249694,1.568926265124968,-1.19232598808251,True
Bhutan,2000,78.5,5287.57434721684,14.9965577889447,Low,-1.1536382193556938,-1.4600275566111898,4.375757021660286,1.3448770952394207,0.30227467838613725,-1.243463492042304,-1.0196844157689084,1.4999207312908343,False
Bhutan,2001,74.0,5545.6305511084,15.3465829145729,Low,-1.110288946377354,-1.4410789980688958,4.31748811353631,1.1961411337964833,0.7101245024505141,-1.2338535617629496,-0.7978875387439252,1.4681693019019406,False
Bhutan,2002,69.6,5991.25497571775,15.6886683417085,Low,-1.0399746428217498,-1.4229482937626554,4.257030144499196,1.04085471451941,0.8688400882819141,-1.224341431478257,-1.1130576153913327,1.4346771890479213,False
Bhutan,2003,65.4,6323.5411950973,16.0216834170854,Low,-0.9908677470730203,-1.4056518455888294,4.1956970564823886,0.8785366286751504,-0.14743358699049106,-1.2149268205102175,-1.172479813863117,1.400112339060908,False
Bhutan,2004,61.2,6517.99683290216,17.0670304588504,Low,-0.9633133089869856,-1.353476687950282,4.130354999745133,0.7085197327198584,0.6213477704849312,-1.2056045631265364,-0.9583187549889491,1.3626151956078243,False
Bhutan,2005,57.1,6850.80441609334,17.3640370438387,Low,-0.9180081143734495,-1.3392026780038941,4.062165663857866,0.5300371892976452,-0.14743358699049106,-1.1965904176980293,-1.173364025111405,1.322717907795538,False
Bhutan,2006,53.2,7140.85609148376,17.5984206522024,Low,-0.8802831569000827,-1.328100340932853,3.9926809084456005,0.37429438158436074,-0.14743358699049106,-1.189550905165554,-1.0461393049875467,1.2812278879349004,False
Bhutan,2007,49.6,8195.07074477912,17.8041556260986,Low,-0.7550064896351726,-1.318469744582624,3.92395157629342,0.29475200607144525,-0.14743358699049106,-1.182602059426504,-1.1709756218716452,1.2393282451666,False
Bhutan,2008,46.2,8470.03471622855,18.0064275782459,Low,-0.7249818695331756,-1.3091034324901307,3.8543938925915096,0.2371036524142835,-0.34964953457013626,-1.175742527020183,-1.5416666342865175,1.1960178907515107,False
Bhutan,2009,43.1,9019.11861272397,18.2067843744261,Low,-0.6678359152345249,-1.299923558772037,3.7864597824528,-0.1786151476029522,0.1716395051083029,-1.1689838625182776,-1.4587731030819258,1.1528041039934542,False
Bhutan,2010,40.3,9985.28455483655,18.407324815699,Low,-0.5752491744606275,-1.2908306665694247,3.720862499966987,-0.31668238599835613,0.4191318229052863,-1.16231557946763,-1.4596725870128784,1.110185266854002,False
Bhutan,2011,37.7,10714.686566371,18.6105149933101,Low,-0.5111049477882827,-1.281712960102948,3.655839600035736,-0.5055026692785289,-0.14743358699049106,-1.0907083484604907,-1.578811925081477,1.0670409707568616,False
Bhutan,2012,35.6,11143.9445354588,18.8178240680012,Low,-0.47536663822710057,-1.272507276914572,3.6000482404073204,-0.6202912655140533,-0.5971418523671191,-1.0241533002719518,-1.4454037779904727,1.0292819677291816,False
Bhutan,2013,33.8,11212.479426698,19.0275467639111,Low,-0.46978843401640596,-1.2632918860296884,3.5496173867804286,-0.723111155494135,-0.5971418523671191,-0.9611872848843747,-1.399744784009137,0.9945420663178458,False
Bhutan,2014,32.2,11744.5189124825,19.2339113781252,Low,-0.4276099278163557,-1.2543177690665326,3.502549875922443,-0.7260722610627182,-1.3659232098425411,-0.8893731648028584,-1.4663619402992705,0.9615808446128965,False
Bhutan,2015,30.8,12400.2983237391,19.4301230422121,Low,-0.3781757634720071,-1.2458696520791077,3.459466289786131,-0.674034980715311,-1.3659232098425411,-0.8191232242407922,-1.353793876316212,0.930940533256835,False
Bhutan,2016,29.6,13320.9759036882,19.6063863255034,Low,-0.3130145174343204,-1.238349332327495,3.4210000089583352,-0.9523728364764583,-0.9162149444659131,-0.7505539960480363,-1.4419765372116458,0.9031947799798931,False
Bhutan,2017,28.5,13482.3425280358,19.7759804949664,Low,-0.30205931271374903,-1.2311740298320724,3.3843902633457743,-1.0020869959161582,-0.9162149444659131,-0.6833820122470585,-1.5495338216642478,0.876438456497163,False
Bhutan,2018,27.4,13854.8543977158,19.920267435763,Low,-0.27726204966473633,-1.225115406199465,3.3463891451671604,-1.1532348652089572,-0.5971418523671191,-0.6186877178422298,-1.5869044147511762,0.8482956177672039,False
Bhutan,2019,26.5,14555.1884045845,20.0530676455165,Low,-0.2323964741588842,-1.2195759271561124,3.3141860046725258,-1.1532348652089572,-0.5971418523671191,-0.5523270791924002,-1.415649093921883,0.8241449747244779,False
Bhutan,2020,25.5,12979.9369485824,20.1889355007866,Low,-0.336610984807547,-1.213944533270436,3.2771447329921766,-1.1532348652089572,-0.14743358699049106,-0.48309270373399815,-1.0464988173809726,0.796015571905166,False
Bhutan,2021,24.7,13458.812666743,20.3314630309386,Low,-0.3036485675175315,-1.2080757881102062,3.246490991901174,-1.1532348652089572,-0.9162149444659131,-0.41976087165859943,-1.5846486349845705,0.7724470332959427,False
Brazil,2000,34.5,14005.3471874231,20.8202162203552,Low,-0.26743264999022304,-1.1882444203675462,3.56953269648137,-0.9571256915853484,-0.9162149444659131,-0.354379871701,0.692031825439874,1.0083312602603347,False
Brazil,2001,32.2,14016.1313772236,21.0933536648106,Low,-0.2667323437296298,-1.177354359918925,3.502549875922443,-0.9571256915853484,-0.9162149444659131,-0.3428061728392332,0.7663348211004685,0.9615808446128965,False
Brazil,2002,30.1,14265.9048770292,21.3568430296693,Low,-0.2506614965312539,-1.1669758099098646,3.4372078191851885,-0.9571256915853484,-1.3659232098425411,-0.334770042370299,0.8166669894475295,0.9149308656997072,False
Brazil,2003,28.1,14259.3664089322,21.610392742883,Low,-0.2510785947090859,-1.1571036148728107,3.370738174177447,-1.0372021042383532,-1.3659232098425411,-0.32887029092862213,0.6411898816168558,0.8663718119168066,False
Brazil,2004,26.3,14911.2609608592,21.8559563491399,Low,-0.21040649265149852,-1.1476473346062517,3.3068867021909143,-0.9486142755137114,-1.3659232098425411,-0.3230374981181083,0.6186691296241575,0.8186317523647461,False
Brazil,2005,24.6,15221.0138281541,22.0967943824822,Low,-0.19169999879849384,-1.138471201024778,3.242592351485517,-0.9843227829631866,-1.3659232098425411,-0.3172711419247667,0.5870541203181376,0.7694303903491628,False
Brazil,2006,23.1,15657.4795716983,22.3318951345634,Low,-0.1659772508065893,-1.1296054915255436,3.1822118404966093,-1.0081057304669774,-1.3659232098425411,-0.31156452600485435,0.6623842545786194,0.7221469725299348,False
Brazil,2007,21.7,16440.583740032,22.5591243984906,Low,-0.12157322627354211,-1.1211211102355245,3.122364924487357,-1.0320474998884839,-1.3659232098425411,-0.30591759807064844,0.6456906659593877,0.6742076234593427,False
Brazil,2008,20.5,17113.3679822643,22.7762758221327,Low,-0.08508212569738294,-1.1130891441487187,3.068052935133617,-1.0195696631505518,-1.3659232098425411,-0.30033024710836714,0.5785094612655801,0.6297383394640975,False
Brazil,2009,19.5,16939.4407810328,22.9811837322658,Low,-0.09437639702932553,-1.105577026785575,3.0204248861443626,-0.9827397618492796,-1.3659232098425411,-0.29481475232449184,0.7129378707495119,0.589957705325665,False
Brazil,2010,18.6,18062.1581103659,23.175243415401,Low,-0.03598763991917376,-1.0985215624200757,2.975529566236472,-0.9323365862915793,-1.3659232098425411,-0.2893582317114343,0.5550113478138546,0.5517646885857092,False
Brazil,2011,17.9,18627.8104529397,23.3646162902273,Low,-0.00793101063549534,-1.0916908869721969,2.9391619220655967,-0.8784880566152854,-1.3659232098425411,-0.28390567911141434,0.4988289348410443,0.5203161021142207,False
Brazil,2012,17.2,18832.2195527075,23.555014752086,Low,0.0019986804184918376,-1.084876533653863,2.9014215940827497,-0.792346005318755,-0.14743358699049106,-0.27851334641266,0.48016022079250076,0.48718324654571155,False
Brazil,2013,16.7,19241.5059815726,23.7467066835444,Low,0.02156091187011422,-1.0780690574760339,2.8735646395797834,-0.6271077971579062,-0.5971418523671191,-0.2596782602474208,0.5661954359672992,0.46239387182551356,False
Brazil,2014,16.3,19183.172744636,23.93895376244,Low,0.01879838781386606,-1.07129462307309,2.8507065015037334,-0.5437757223395373,0.1716395051083029,-0.24032636959415266,0.7135048314729135,0.4418366170460723,False
Brazil,2015,16.0,18357.0690617991,24.1292359304821,Low,-0.021252022909636518,-1.064640658489617,2.833213344056216,-0.44833708449451354,-0.34964953457013626,-0.22042334878372752,0.8885402071391036,0.42597032707595467,False
Brazil,2016,16.8,17620.9272434136,24.3137963709629,Low,-0.058489778150391816,-1.0582347377282593,2.8791984572980396,-0.34712145318261567,0.6213477704849312,-0.2015454458274805,0.9752580264975317,0.46743048313160745,False
Brazil,2017,15.4,17724.4799577784,24.4915070817191,Low,-0.05315854501367176,-1.0521105496837615,2.797281334830153,-0.26548629819694575,1.071056035861559,-0.17875587482596217,1.074639825784829,0.39300837557344553,False
Brazil,2018,15.2,17917.7492123359,24.659465024515,Low,-0.04329120011647263,-1.0463615748480546,2.785011242238338,-0.26548629819694575,0.7923189180522114,-0.15686800442931306,1.0725192146192544,0.38163602994732965,False
Brazil,2019,15.0,18018.6209151518,24.8207686159839,Low,-0.03818339141514851,-1.0408756842669924,2.772588722239781,-0.26548629819694575,1.6739891973809864,-0.13416835788017126,1.1211867987232653,0.3700610373571211,False
Brazil,2020,14.9,17327.5157249466,24.9649852718428,Low,-0.07376745028046755,-1.0359998556446457,2.766319109226186,-0.26548629819694575,1.3901291279603534,-0.11228825921325385,1.1240265924779738,0.3641955297577842,False
Brazil,2021,14.7,18075.7060049068,25.0714027283582,Low,-0.03530544603686301,-1.0324193156532893,2.7536607123542622,-0.26548629819694575,1.7433315914034653,-0.08970163642545896,1.1282964959059123,0.35230429160390125,False
Bulgaria,2000,17.5,12559.6962696033,73.8513242339329,Low,-0.366555075321004,-0.10915375639021246,2.917770732084279,0.24427913674444954,0.1716395051083029,0.01779778678199499,-0.25656217477916554,0.5015995031166445,False
Bulgaria,2001,16.8,13302.1200521955,72.3957516044473,Low,-0.31430329375535976,-0.12634486536367176,2.8791984572980396,0.2362169413392679,0.023537560576789393,0.03904813558614839,0.15421046443069958,0.46743048313160745,False
Bulgaria,2002,16.0,14392.2575823,72.0327297794118,Low,-0.24263859949307498,-0.13068547029235553,2.833213344056216,0.24577645646603347,0.1716395051083029,0.06133741524551394,0.2383932927671842,0.42597032707595467,False
Bulgaria,2003,15.1,15266.4521930802,71.4841132665257,Low,-0.18898796119855063,-0.13728632024578086,2.7788192719904172,0.25889084504786447,-0.34964953457013626,0.08478638308874993,0.28305530179912053,0.37587426371413984,False
Bulgaria,2004,14.2,16383.5602241501,70.953107760206,Low,-0.12473446334377164,-0.14372303182114946,2.7212954278522306,0.368174692911911,-0.14743358699049106,0.10953974957298103,0.16620121918266959,0.3216000251139107,False
Bulgaria,2005,13.3,17672.2094683049,70.4986377025037,Low,-0.05584569685363403,-0.1492698391852072,2.6602595372658615,0.3875739878636887,-0.34964953457013626,0.13577001657144952,0.16589760453225513,0.2624869298582599,False
Bulgaria,2006,12.4,19018.2750194536,69.9716652858326,Low,0.010943548395016508,-0.15574585212939243,2.5952547069568657,0.37361685404073974,-0.14743358699049106,0.16368591553773554,0.024542752301649512,0.19771434598818607,False
Bulgaria,2007,11.8,20433.5177921464,69.4718534204953,Low,0.0762492455597878,-0.16193267254100938,2.5494451709255714,0.3833752967811622,-0.14743358699049106,0.19354403833044553,-0.12254281221424286,0.15088846704865388,False
