Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,,,
Tunisia,TUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0137863,114.0045471,124.6462097,148.9344788,167.2758637,169.8455048,178.8259277,202.320221,230.5015259,231.3591156,240.7544708,270.6750794,270.2905579,284.6453857,287.6095581,249.4641876,240.4025879,223.8590393,215.418396,212.6003113,250.4620361,270.3402405,265.8546448,,,,Complete,
Turkiye,TUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.8344574,148.8621063,181.391449,232.5562439,292.6530762,357.4019775,409.2588196,504.3764648,561.7352905,492.3003235,531.8286133,525.8910523,520.442749,547.9546509,520.4075317,444.7080383,456.3659668,432.1375427,380.2783508,388.6748657,386.2593689,431.3397827,385.8799744,,,,Complete,
Tuvalu,TUV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.9275818,261.7103272,207.1824646,274.9933777,216.7222138,231.1753998,285.248169,281.6958008,297.5854797,330.3715515,465.0112915,501.53479,473.346344,503.4775391,527.1203613,449.5677185,697.9013672,1001.761292,816.8225708,1128.935547,923.0654297,1152.322754,1084.669556,,,,Complete,
Tanzania,TZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.33031845,15.1739912,17.0355854,20.39437675,23.4493866,27.71374512,35.59762955,36.23610306,36.26182556,33.9993782,37.18493271,37.75179672,41.99654007,43.46931839,39.85456848,33.27184296,36.65267563,39.03560638,41.28152084,39.98176956,31.72098923,37.56311798,35.64775848,,,,Complete,
Uganda,UGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42591858,15.99569035,15.74429226,14.23364067,18.60707474,25.86819267,31.60310555,36.10126495,40.04308701,44.3670578,51.88574982,55.2076683,55.03918457,52.906353,50.957798,40.09843445,39.08125305,31.43818092,32.9515686,33.36559677,44.73381805,51.03484726,44.14502716,,,,Complete,
Ukraine,UKR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.62232971,44.14328766,52.11910248,67.87039948,83.23918915,114.6326523,146.2737732,183.1821747,212.7529297,165.9854279,199.4955902,240.177475,270.7620544,275.9414368,208.9440002,154.7545471,154.5546875,183.6950684,217.7376099,242.8138886,265.0784607,369.9048767,,,,,Incomplete,
Upper middle income,UMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.97111229,96.75976132,94.03747793,105.2116604,121.9985821,144.4482882,166.6656855,200.2188035,240.665963,255.5063144,298.9117289,352.3336749,377.234557,403.9632661,419.0332101,409.2088599,407.5067095,449.4855516,470.418508,484.6318374,490.9156315,561.5061151,572.9572372,,,,Complete,
Uruguay,URY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.2049561,679.4229126,436.4404907,383.555542,375.9388123,445.2820129,500.6551514,578.3445435,811.7020874,826.0568237,1043.26001,1244.938843,1347.028687,1516.806641,1495.597778,1424.893921,1469.389648,1672.331421,1713.266113,1692.501953,1432.004639,1594.980591,1850.807373,,,,Complete,
United States,USA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4548.554688,4901.675293,5327.937012,5732.243652,6071.844238,6428.602051,6802.475098,7153.731445,7364.938477,7614.824219,7836.088379,8015.780762,8262.291016,8411.428711,8796.182617,9200.858398,9536.206055,9822.378906,10182.25586,10546.01367,11672.77051,11999.09082,12434.43359,,,,Complete,
Uzbekistan,UZB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.72119904,30.46290398,24.50708961,25.61911011,28.02430153,32.51261139,37.97257233,46.89629364,61.29156876,71.95819092,92.87456512,109.8615646,127.9421005,140.7101135,118.4430771,132.6056519,129.8217773,93.4151535,82.53038788,98.6240387,120.2901917,156.4478912,169.4321289,,,,Complete,
St. Vincent and the Grenadines,VCT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.9225769,162.9343109,175.4804688,178.1368866,188.4364471,197.6320648,209.8363953,244.3291016,256.1398315,264.6159668,281.9186707,276.1572266,298.7808228,300.0195313,299.3312988,302.5842285,313.6622925,337.8961487,358.5337219,372.0561523,406.3571167,454.8098755,434.8693848,,,,Complete,
"Venezuela, RB",VEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.6815491,112.7611084,153.242691,162.5011749,208.5696869,,,,Incomplete,
British Virgin Islands,VGB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,
Virgin Islands (U.S.),VIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,
Viet Nam,VNM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0719223,25.55491257,21.87733841,24.88381386,31.97719193,38.96974945,46.86905289,54.40701294,64.433815,69.82720184,85.36088562,97.05238342,109.294838,104.109726,119.4454956,121.4398117,133.1960144,147.5142517,161.978714,171.1529694,153.1016083,168.0803375,188.8974915,,,,Complete,
Vanuatu,VUT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.28763199,45.73453903,52.34658813,54.93638229,62.80937958,61.94078064,67.59348297,72.52819061,81.70391083,82.80802155,99.27953339,113.8178024,118.2568817,130.8829346,108.2232208,118.6989899,88.35998535,91.04128265,110.3249207,112.1374664,125.4101105,141.2856751,135.4297943,,,,Complete,
World,WLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.7448098,488.1642876,519.0544384,583.0621459,640.7259869,679.7253692,720.6031232,788.8723869,854.0389932,863.466328,900.1769017,974.1274671,982.0741499,992.234653,1014.944203,973.1539973,990.8286891,1027.118651,1066.64776,1084.163977,1158.07093,1245.909858,1235.603151,,,,Complete,
Samoa,WSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4606514,56.09679031,72.41275024,81.95996094,104.4266281,121.2417679,133.4186707,147.8477173,156.8939972,172.4528809,185.4385071,211.8868408,197.0156403,247.411087,248.2032318,240.2829742,238.3466187,220.8249817,200.4207306,242.9050293,256.7454529,270.4133301,236.2266083,,,,Complete,
Kosovo,XKX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,
"Yemen, Rep.",YEM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91244888,24.09247589,24.80142403,31.60428619,34.62483978,38.27000809,44.81512451,51.83703613,61.74676514,58.02085114,59.60072327,56.58930588,64.67756653,68.39746857,69.24575806,57.9312973,47.25681305,51.94430542,83.34048462,43.06481552,32.30203629,32.01807785,38.11569214,,,,Complete,
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0811462,202.8106537,179.5135498,286.019989,362.2866211,400.5355835,417.9117432,455.1749878,442.1062622,487.6277466,621.4190674,686.8724365,646.4992065,593.8015747,539.3078003,491.9065247,456.5693665,527.5202026,558.8013916,538.8042603,503.4675903,592.5341797,569.8407593,,,,Complete,
Zambia,ZMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00134468,19.15345192,23.19246864,26.75762367,30.09499931,44.99598694,58.68175507,51.24428177,61.45419693,58.61063385,57.67263412,64.3181076,69.17604828,83.29361725,65.39261627,57.38765335,55.39532089,70.93283844,69.82767487,85.02349854,60.01779938,74.83802795,76.05962372,,,,Complete,
Zimbabwe,ZWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44809723,83.82868195,85.69155121,96.86148834,111.6120148,103.3165283,105.1162567,91.87199402,114.7681503,55.10725403,51.14250565,63.51144791,70.66313934,,,,Incomplete,
