Country Name,Year,People using safely managed drinking water services percentage
Africa Western and Central,2019,28.1138644335838
Albania,2019,70.6658550054076
Andorra,2019,90.6399970923255
Armenia,2019,82.8228477600344
American Samoa,2019,89.8545469094066
Austria,2019,98.9026191314884
Azerbaijan,2019,70.1640650702162
Belgium,2019,99.7145045402121
Bangladesh,2019,58.180213270118
Bulgaria,2019,96.1245644895827
Bahrain,2019,98.9058941745334
Bosnia and Herzegovina,2019,88.7229758904433
Belarus,2019,92.8526695974362
Brazil,2019,85.1909258971105
Bhutan,2019,65.0083050960222
Central African Republic,2019,6.28371097133331
Canada,2019,99.0386196317734
Central Europe and the Baltics,2019,91.5992134545326
Switzerland,2019,96.6999987666662
Chile,2019,98.7713665442106
Cote d'Ivoire,2019,42.1515450758296
"Congo, Dem. Rep.",2019,11.2990478746874
"Congo, Rep.",2019,45.7164653525532
Colombia,2019,73.2719193638744
Costa Rica,2019,80.5206840136456
Cyprus,2019,99.7651923631792
Czechia,2019,97.8820483219257
Germany,2019,99.9093444594773
Denmark,2019,99.9188303479105
Dominican Republic,2019,44.6893608651201
Algeria,2019,73.9538774939834
East Asia & Pacific,2019,76.7350409304288
Europe & Central Asia,2019,91.8703946167609
Ecuador,2019,66.6098571346883
Euro area,2019,98.2174355065265
Spain,2019,99.5586759288235
Estonia,2019,96.9760104522182
Ethiopia,2019,11.8060525680289
European Union,2019,96.8356046790968
Fragile and conflict affected situations,2019,30.7824980732386
Finland,2019,99.636151982144
Fiji,2019,41.4828637099124
France,2019,99.3757379814726
United Kingdom,2019,99.8405271741814
Georgia,2019,68.3671963594245
Ghana,2019,40.4650486152887
Gibraltar,2019,100.0
"Gambia, The",2019,45.8924116367701
Guinea-Bissau,2019,23.2532774759566
Greece,2019,98.9812373437398
Guatemala,2019,55.5066161730874
Guam,2019,99.059791733307
High income,2019,95.5105574406792
"Hong Kong SAR, China",2019,100.0
Honduras,2019,63.9489861285838
Hungary,2019,97.629550657545
IDA total,2019,34.2496400952429
IDA blend,2019,40.3527565671275
Indonesia,2019,29.4339167394203
IDA only,2019,30.3195265110628
Isle of Man,2019,98.6906066193012
Ireland,2019,95.7019191120114
"Iran, Islamic Rep.",2019,93.8129901243056
Iraq,2019,59.3566308331083
Iceland,2019,99.9999984604769
Israel,2019,99.514342744026
Italy,2019,93.2241567870465
Jordan,2019,83.5332541068276
Japan,2019,98.563809276051
Kazakhstan,2019,89.3212635358499
Kyrgyz Republic,2019,74.1166139930174
Cambodia,2019,27.2962099293108
Kiribati,2019,13.7547205399055
"Korea, Rep.",2019,99.0197904098436
Kuwait,2019,100.0
Latin America & Caribbean (excluding high income),2019,66.8922448154874
Lao PDR,2019,17.587695967652
Lebanon,2019,47.7
Latin America & Caribbean,2019,75.4882656687205
Least developed countries: UN classification,2019,27.9024999919126
Low income,2019,26.710713691287
Liechtenstein,2019,100.0
Sri Lanka,2019,47.8252897781829
Lower middle income,2019,61.4606120516573
Low & middle income,2019,66.8785639347949
Lesotho,2019,26.5776930448547
Lithuania,2019,94.8974874451152
Luxembourg,2019,99.5125308619097
Latvia,2019,96.2544132459902
"Macao SAR, China",2019,100.0
St. Martin (French part),2019,96.6414223056127
Morocco,2019,73.5840758093087
Monaco,2019,100.0
Moldova,2019,74.139722176232
Madagascar,2019,20.0525651371361
"Middle East, North Africa, Afghanistan & Pakistan",2019,78.4952226620569
Mexico,2019,42.7827436572252
North Macedonia,2019,80.3507339051838
Malta,2019,99.8253197277443
Myanmar,2019,55.6836944657001
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2019,60.6815768593129
Montenegro,2019,85.0132203387945
Mongolia,2019,36.4795704442769
Northern Mariana Islands,2019,90.6391752577319
Malawi,2019,15.8752295061873
Malaysia,2019,93.771862554664
North America,2019,96.9570211427678
New Caledonia,2019,96.4111152375459
Nigeria,2019,27.282337905613
Nicaragua,2019,55.4434373647134
Netherlands,2019,99.9714383332555
Norway,2019,98.9859634045501
Nepal,2019,19.3135408018988
New Zealand,2019,98.1235749840178
OECD members,2019,91.2505992897697
Oman,2019,90.2677629317846
Pakistan,2019,47.5238831569408
Peru,2019,51.117947943385
Philippines,2019,47.1971746159191
Palau,2019,86.7296496642232
Poland,2019,90.3359777043778
Puerto Rico (US),2019,99.8731075904989
"Korea, Dem. People's Rep.",2019,66.3114089822237
Portugal,2019,94.9403114294342
Paraguay,2019,64.0189287156062
West Bank and Gaza,2019,79.3742478944477
Post-demographic dividend,2019,97.5836619765827
French Polynesia,2019,84.3671834202701
Qatar,2019,96.6369921838338
Romania,2019,81.9576979661815
Russian Federation,2019,75.9488270871563
Senegal,2019,25.7457429092513
Singapore,2019,100.0
Sierra Leone,2019,9.44474856671426
San Marino,2019,100.0
Serbia,2019,74.9726378509353
Sub-Saharan Africa,2019,30.4117147133606
Sao Tome and Principe,2019,35.5375297781868
Suriname,2019,55.5342503467169
Slovak Republic,2019,99.0779266373617
Slovenia,2019,97.9056651498814
Sweden,2019,99.7096130354211
Turks and Caicos Islands,2019,47.1476551873469
Chad,2019,6.11336834894452
Europe & Central Asia (IDA & IBRD countries),2019,80.4173814064696
Togo,2019,18.3612042228307
Tajikistan,2019,55.2133111944282
Turkmenistan,2019,94.8120715117118
Latin America & the Caribbean (IDA & IBRD countries),2019,68.229375014574
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2019,60.5080627295737
Tonga,2019,29.4808949553779
Tunisia,2019,74.6285711862377
Tuvalu,2019,8.58325508908046
Tanzania,2019,10.3986792496063
Uganda,2019,15.809382175944
Ukraine,2019,88.1498640335816
Upper middle income,2019,79.6430419355829
United States,2019,97.0093298983949
Uzbekistan,2019,76.7745560240981
Virgin Islands (U.S.),2019,97.9359935454068
Viet Nam,2019,56.197914249135
World,2019,71.6562168228627
Samoa,2019,62.0756427657316
Zimbabwe,2019,26.6839776541278
Afghanistan,2020,28.4025051496417
Africa Western and Central,2020,28.8100012697245
Albania,2020,70.6745374149515
Andorra,2020,90.6399986650032
Armenia,2020,82.6858187854657
American Samoa,2020,89.8545469094066
Austria,2020,98.9006430846756
Azerbaijan,2020,70.6733099660733
Belgium,2020,99.7228120895798
Bangladesh,2020,58.6559977739333
Bulgaria,2020,95.9670764054634
Bahrain,2020,98.9039755631804
Bosnia and Herzegovina,2020,88.1388818873342
Belarus,2020,92.9371107737105
Brazil,2020,85.9216178835864
Bhutan,2020,69.1371586760932
Central African Republic,2020,6.18331816252162
Canada,2020,99.0389461917976
Central Europe and the Baltics,2020,91.496371161351
Switzerland,2020,96.6999976825074
Chile,2020,98.7713706847373
Cote d'Ivoire,2020,43.6416406173766
"Congo, Dem. Rep.",2020,11.1856662910631
"Congo, Rep.",2020,45.8968960933344
Colombia,2020,73.413231097311
Costa Rica,2020,80.5160465668615
Cyprus,2020,99.7651721581168
Czechia,2020,97.8824671997283
Germany,2020,99.9126502107578
Denmark,2020,99.9188240598864
Dominican Republic,2020,44.7787855135927
Algeria,2020,72.2481473302903
East Asia & Pacific,2020,77.4380417028017
Europe & Central Asia,2020,91.9500105178688
Ecuador,2020,66.8266652974836
Euro area,2020,98.2149828145722
Spain,2020,99.5614800334883
Estonia,2020,96.9983883839698
Ethiopia,2020,12.3362032791012
European Union,2020,96.8173081105171
Fragile and conflict affected situations,2020,31.0001953647033
Finland,2020,99.6379253571289
Fiji,2020,41.6106492222705
France,2020,99.5097812620216
United Kingdom,2020,99.8284052845126
Georgia,2020,68.6233933284084
Ghana,2020,42.3354561621678
Gibraltar,2020,100.0
"Gambia, The",2020,46.4953029971304
Guinea-Bissau,2020,23.5168018782756
Greece,2020,98.9304415860007
Guatemala,2020,55.7682368601755
Guam,2020,99.059791733307
High income,2020,95.5850400138322
"Hong Kong SAR, China",2020,100.0
Honduras,2020,64.3912947937654
Hungary,2020,99.1094817093039
IDA total,2020,34.7297894317596
IDA blend,2020,41.1608934057531
Indonesia,2020,29.71391557951
IDA only,2020,30.5950114746343
Isle of Man,2020,99.0297898821784
Ireland,2020,95.8535366790098
"Iran, Islamic Rep.",2020,93.9526610413941
Iraq,2020,59.6644621474606
Iceland,2020,100.0
Israel,2020,99.4999577281581
Italy,2020,92.9673571734084
Jordan,2020,85.7168391097819
Japan,2020,98.6111758553163
Kazakhstan,2020,89.3346437095975
Kyrgyz Republic,2020,76.3385372917454
Cambodia,2020,27.903766635715
Kiribati,2020,13.9753467093976
"Korea, Rep.",2020,99.1289130840804
Kuwait,2020,100.0
Latin America & Caribbean (excluding high income),2020,67.2729891838949
Lao PDR,2020,17.6819038152423
Lebanon,2020,47.7
Latin America & Caribbean,2020,75.5091204604745
Least developed countries: UN classification,2020,28.1206754603518
Low income,2020,27.4162768893687
Liechtenstein,2020,100.0
Sri Lanka,2020,47.5914243025232
Lower middle income,2020,62.3224142036336
Low & middle income,2020,67.6280138770344
Lesotho,2020,27.5216836619161
Lithuania,2020,94.9237932740768
Luxembourg,2020,99.5200654420875
Latvia,2020,96.5399613194845
"Macao SAR, China",2020,100.0
St. Martin (French part),2020,96.6350935573213
Morocco,2020,73.9121802066915
Monaco,2020,100.0
Moldova,2020,74.4959377621607
Madagascar,2020,20.7635333183938
"Middle East, North Africa, Afghanistan & Pakistan",2020,78.5786464405636
Mexico,2020,42.8921018203856
North Macedonia,2020,80.3805030592556
Malta,2020,99.8076855516282
Myanmar,2020,56.7710258366465
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,61.0758017545275
Montenegro,2020,85.072199534961
Mongolia,2020,37.397381385685
Northern Mariana Islands,2020,90.6391752577319
Malawi,2020,16.4864046136865
Malaysia,2020,93.8182200650099
North America,2020,97.1048978113836
New Caledonia,2020,96.6382003261782
Nigeria,2020,27.853490832428
Nicaragua,2020,55.5159170451418
Netherlands,2020,99.9702576817895
Norway,2020,98.9316806552341
Nepal,2020,17.7071179880758
New Zealand,2020,99.1042880185472
OECD members,2020,91.2741389207539
Oman,2020,90.5571638219463
Pakistan,2020,48.5468342411643
Peru,2020,51.4062095308154
Philippines,2020,47.428127091221
Palau,2020,87.9642432501855
Poland,2020,89.6191876786659
Puerto Rico (US),2020,99.8731075904989
"Korea, Dem. People's Rep.",2020,66.380897032912
Portugal,2020,95.0144446619063
Paraguay,2020,64.084221431351
West Bank and Gaza,2020,79.6989458183278
Post-demographic dividend,2020,97.6516107875668
French Polynesia,2020,83.5158754369211
Qatar,2020,96.6429334754782
Romania,2020,81.9888316214229
Russian Federation,2020,76.040643880787
Senegal,2020,26.0601472837414
Singapore,2020,100.0
Sierra Leone,2020,9.71431305077627
San Marino,2020,100.0
Serbia,2020,75.0059465921081
Sub-Saharan Africa,2020,30.9780256610214
Sao Tome and Principe,2020,35.8663794193322
Suriname,2020,55.7604344745866
Slovak Republic,2020,99.1135332662023
Slovenia,2020,98.2743209096652
Sweden,2020,99.7280724118451
Turks and Caicos Islands,2020,47.1253369866336
Chad,2020,6.15788313789912
Europe & Central Asia (IDA & IBRD countries),2020,80.4755773104152
Togo,2020,18.8410171736911
Tajikistan,2020,55.2368645269544
Turkmenistan,2020,94.83423669476
Latin America & the Caribbean (IDA & IBRD countries),2020,68.5919374019423
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,60.9014582065001
Tonga,2020,29.4929646634957
Tunisia,2020,73.9069254924488
Tuvalu,2020,8.62597716843471
Tanzania,2020,10.7083821320859
Uganda,2020,16.7450812444467
Ukraine,2020,87.9774978969878
Upper middle income,2020,80.0145833127422
United States,2020,97.1649574893557
Uzbekistan,2020,77.7884749182579
Virgin Islands (U.S.),2020,97.9359935454068
Viet Nam,2020,56.7303498221906
World,2020,72.2536277992732
Samoa,2020,62.1070616668144
Zimbabwe,2020,26.5738460316127
Afghanistan,2021,29.3138430014086
Africa Western and Central,2021,29.3216549111783
Albania,2021,70.7057950614818
Andorra,2021,90.640001548707
Armenia,2021,82.5487777192111
American Samoa,2021,89.8545469094066
Austria,2021,98.8985428249425
Azerbaijan,2021,71.1463482447038
Belgium,2021,99.7311343274755
Bangladesh,2021,59.129846395272
Bulgaria,2021,95.8103435239846
Bahrain,2021,98.9039755631804
Bosnia and Herzegovina,2021,87.5547837957995
Belarus,2021,93.0194027257802
Brazil,2021,86.644033115994
Bhutan,2021,72.6655668705716
Central African Republic,2021,6.08389794486466
Canada,2021,99.0393208266726
Central Europe and the Baltics,2021,91.3226063504536
Switzerland,2021,96.700000065191
Chile,2021,98.7713676396397
Cote d'Ivoire,2021,43.7664578960464
"Congo, Dem. Rep.",2021,11.3837135621712
"Congo, Rep.",2021,46.0765362516652
Colombia,2021,73.7198955424508
Costa Rica,2021,80.5116881112198
Cyprus,2021,99.7651324768156
Czechia,2021,97.8829255452435
Germany,2021,99.9160427536765
Denmark,2021,99.9188271844994
Dominican Republic,2021,44.8626582257639
Algeria,2021,70.5470307769978
East Asia & Pacific,2021,78.095677448162
Europe & Central Asia,2021,91.9885829417885
Ecuador,2021,67.044902482394
Euro area,2021,98.2096529680117
Spain,2021,99.5642963774609
Estonia,2021,97.0086642641459
Ethiopia,2021,12.8815133315461
European Union,2021,96.7868582200335
Fragile and conflict affected situations,2021,31.2008873268415
Finland,2021,99.6399023078221
Fiji,2021,41.737554806167
France,2021,99.6447064367189
United Kingdom,2021,99.8162746654794
Georgia,2021,68.8814594095093
Ghana,2021,43.5980575224176
Gibraltar,2021,100.0
"Gambia, The",2021,47.0891870023943
Guinea-Bissau,2021,23.7759180103831
Greece,2021,98.8796370735112
Guatemala,2021,56.0304935486291
Guam,2021,99.059791733307
High income,2021,94.2016762500858
"Hong Kong SAR, China",2021,100.0
Honduras,2021,64.8291143725887
Hungary,2021,99.9999988534441
IDA total,2021,35.0635477832499
IDA blend,2021,41.9012729455411
Indonesia,2021,29.9912524411215
IDA only,2021,30.636693403489
Isle of Man,2021,99.3695314720699
Ireland,2021,95.9958314677729
"Iran, Islamic Rep.",2021,94.0886327672632
Iraq,2021,59.7027824239907
Iceland,2021,100.0
Israel,2021,99.4855644194297
Italy,2021,92.7105575597704
Jordan,2021,85.7129216575576
Japan,2021,98.6585502009944
Kazakhstan,2021,89.3499692261019
Kyrgyz Republic,2021,76.4097768978568
Cambodia,2021,28.4683032502909
Kiribati,2021,14.1951515454267
"Korea, Rep.",2021,99.2102181270468
Kuwait,2021,100.0
Latin America & Caribbean (excluding high income),2021,67.820220872253
Lao PDR,2021,17.7766982378824
Lebanon,2021,47.7
Latin America & Caribbean,2021,75.355886894538
Least developed countries: UN classification,2021,28.3394822482096
Low income,2021,28.0910149595168
Liechtenstein,2021,100.0
Sri Lanka,2021,47.3592994454661
Lower middle income,2021,63.1735064616567
Low & middle income,2021,68.2796979759364
Lesotho,2021,27.8657329770812
Lithuania,2021,94.9517503729689
Luxembourg,2021,99.5272329799709
Latvia,2021,96.8256718966414
"Macao SAR, China",2021,100.0
St. Martin (French part),2021,96.6287648090298
Morocco,2021,74.5927129602629
Monaco,2021,100.0
Moldova,2021,74.857571030961
Madagascar,2021,21.4921283753203
"Middle East, North Africa, Afghanistan & Pakistan",2021,78.542476367297
Mexico,2021,42.9660419911967
North Macedonia,2021,80.4131821507929
Malta,2021,99.7900477360276
Myanmar,2021,57.3254756258899
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2021,61.4666019048357
Montenegro,2021,85.095559581582
Mongolia,2021,38.3305158054359
Northern Mariana Islands,2021,90.6391752577319
Malawi,2021,17.1133874673045
Malaysia,2021,93.8633669288077
North America,2021,97.2516129370494
New Caledonia,2021,96.8652854148107
Nigeria,2021,28.421029304786
Netherlands,2021,99.9690762981639
Norway,2021,98.877395807563
Nepal,2021,16.0769008740826
New Zealand,2021,99.9999962306108
OECD members,2021,91.2943136792563
Oman,2021,90.7106521454672
Pakistan,2021,49.5729660428075
Peru,2021,51.6953125922784
Philippines,2021,47.6630581728186
Palau,2021,89.2014342727584
Poland,2021,88.9061779521799
Puerto Rico (US),2021,99.8731075904989
"Korea, Dem. People's Rep.",2021,66.4543194490899
Portugal,2021,95.0865778018333
Paraguay,2021,64.1514476084887
West Bank and Gaza,2021,80.0231943243309
Post-demographic dividend,2021,97.7102736963043
French Polynesia,2021,82.6645674535719
Qatar,2021,96.6488747671226
Romania,2021,82.0270400921502
Russian Federation,2021,76.1355091422677
Senegal,2021,26.3758702365134
Singapore,2021,100.0
Sierra Leone,2021,9.98694556406453
San Marino,2021,100.0
Serbia,2021,75.0420724287269
Sub-Saharan Africa,2021,31.5478012365443
Sao Tome and Principe,2021,36.1882151957648
Suriname,2021,55.7762566978822
Slovak Republic,2021,99.1491280746985
Slovenia,2021,98.2743209096652
Sweden,2021,99.7384457673194
Turks and Caicos Islands,2021,47.1044787721759
Chad,2021,6.20493818300672
Europe & Central Asia (IDA & IBRD countries),2021,80.4998143197416
Togo,2021,19.1294351424735
Tajikistan,2021,55.2631667463487
Turkmenistan,2021,94.8570560564328
Latin America & the Caribbean (IDA & IBRD countries),2021,69.1267742019939
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,61.2914531665114
Tonga,2021,29.5086204719966
Tunisia,2021,74.1062811743811
Tuvalu,2021,8.66727593563701
Tanzania,2021,11.0206317201292
Uganda,2021,17.7023160361058
Ukraine,2021,87.7693971707308
Upper middle income,2021,80.3526163354523
United States,2021,97.3193002947094
Uzbekistan,2021,78.8125969425787
Viet Nam,2021,57.2579824708975
World,2021,72.4917119778106
Samoa,2021,62.1456632322917
Zimbabwe,2021,26.4769953287703
Afghanistan,2022,30.0340981310563
Africa Western and Central,2022,29.5172067235587
Albania,2022,70.7360679461577
Andorra,2022,90.640001490064
Armenia,2022,82.4117239415569
Austria,2022,98.8963233865813
Azerbaijan,2022,71.6117027151749
Belgium,2022,99.739449377802
Bangladesh,2022,59.1092953183807
Bulgaria,2022,95.6543313759674
Bahrain,2022,98.9039755631804
Bosnia and Herzegovina,2022,86.9706794612828
Belarus,2022,93.0997559157322
Brazil,2022,87.2587154718951
Bhutan,2022,73.3419919439661
Central African Republic,2022,6.12644463898753
Canada,2022,99.0397292852425
Central Europe and the Baltics,2022,91.35177471804
Switzerland,2022,96.7000018583182
Chile,2022,98.7713643041914
Cote d'Ivoire,2022,43.8921552555398
"Congo, Dem. Rep.",2022,11.5843357881251
Colombia,2022,73.8560448264451
Costa Rica,2022,80.5075784878385
Cyprus,2022,99.7650627352206
Czechia,2022,97.8834116268806
Germany,2022,99.9164119020981
Denmark,2022,99.9188291924832
Dominican Republic,2022,44.9411768110773
Algeria,2022,70.5979339572563
East Asia & Pacific,2022,78.4470389439723
Europe & Central Asia,2022,91.8732478669711
Ecuador,2022,67.0895117739847
Euro area,2022,98.2334698623631
Spain,2022,99.5671426373018
Estonia,2022,97.0193826204319
Ethiopia,2022,13.2378982432178
European Union,2022,96.8170087284375
Finland,2022,99.6420270617799
Fiji,2022,41.8635812237094
France,2022,99.7041454123987
United Kingdom,2022,99.8041470058874
Georgia,2022,69.1418510304816
Ghana,2022,44.4680831984093
Gibraltar,2022,100.0
"Gambia, The",2022,47.6746525259498
Guinea-Bissau,2022,23.871601843252
Greece,2022,98.879641286099
Guatemala,2022,56.293305047255
Guam,2022,99.059791733307
High income,2022,94.3030605989175
"Hong Kong SAR, China",2022,100.0
Honduras,2022,65.2067969400954
Hungary,2022,100.0
IDA total,2022,35.3924601500735
IDA blend,2022,42.6027263939056
Indonesia,2022,30.2661667151466
IDA only,2022,30.7777230780569
Isle of Man,2022,99.7098313889755
Ireland,2022,95.9914050398065
"Iran, Islamic Rep.",2022,94.2212514688695
Iraq,2022,59.7426312653863
Iceland,2022,100.0
Israel,2022,99.4711560405675
Italy,2022,92.7105575597704
Jordan,2022,85.7091310193345
Japan,2022,98.6585502009944
Kyrgyz Republic,2022,76.4871521039571
Cambodia,2022,29.131279569715
Kiribati,2022,14.4140746669502
"Korea, Rep.",2022,99.2801236024823
Kuwait,2022,100.0
Latin America & Caribbean (excluding high income),2022,68.1230031602534
Lao PDR,2022,17.8720755715615
Lebanon,2022,47.7
Latin America & Caribbean,2022,75.2136848541317
Least developed countries: UN classification,2022,28.4720645391208
Low income,2022,28.6029483413205
Liechtenstein,2022,100.0
Sri Lanka,2022,47.1275328737655
Lower middle income,2022,63.7993267618182
Low & middle income,2022,68.8059710676649
Lesotho,2022,28.2174874193037
Lithuania,2022,94.9814964714414
Luxembourg,2022,99.5340819574653
Latvia,2022,97.1112722593105
"Macao SAR, China",2022,100.0
St. Martin (French part),2022,96.6287648090298
Morocco,2022,74.8241993528604
Monaco,2022,100.0
Moldova,2022,75.2243421159045
Madagascar,2022,22.2392232754516
"Middle East, North Africa, Afghanistan & Pakistan",2022,78.4821111166479
Mexico,2022,43.0378794213272
North Macedonia,2022,80.4470258702833
Malta,2022,99.7724155281172
Myanmar,2022,57.3964993719658
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2022,62.0116358200399
Montenegro,2022,85.1189179871969
Mongolia,2022,39.2801550444961
Northern Mariana Islands,2022,90.6391752577319
Malawi,2022,17.7570796234108
Malaysia,2022,93.941920809996
North America,2022,97.3935471146617
New Caledonia,2022,96.8652854148107
Nigeria,2022,28.9848848748333
Netherlands,2022,99.9678911890245
Norway,2022,98.8231103374865
Nepal,2022,16.1166371410422
New Zealand,2022,100.0
OECD members,2022,91.3364709489544
Oman,2022,90.851749132955
Pakistan,2022,50.6017785742925
Peru,2022,51.9852117120259
Philippines,2022,47.9019041200159
Palau,2022,90.4408486187601
Poland,2022,88.9144993074404
Puerto Rico (US),2022,99.8731075904989
"Korea, Dem. People's Rep.",2022,66.531399868941
Portugal,2022,95.1567339921988
Paraguay,2022,64.2206042704366
West Bank and Gaza,2022,80.3301824695162
Post-demographic dividend,2022,97.7910107679485
French Polynesia,2022,81.8132594702229
Qatar,2022,96.654816058767
Romania,2022,82.0723248379512
Russian Federation,2022,76.2331071384836
Senegal,2022,26.6925904153209
Singapore,2022,100.0
Sierra Leone,2022,10.262418642337
San Marino,2022,100.0
Serbia,2022,75.0752476006734
Sub-Saharan Africa,2022,31.9852156360482
Sao Tome and Principe,2022,36.3006918200211
Suriname,2022,55.7961520243991
Slovak Republic,2022,99.1847298839003
Slovenia,2022,98.2743209096652
Sweden,2022,99.7388798657575
Turks and Caicos Islands,2022,47.0850771759839
Chad,2022,6.24704860480126
Europe & Central Asia (IDA & IBRD countries),2022,80.0653394817468
Togo,2022,19.4177904317129
Tajikistan,2022,55.2921007475287
Turkmenistan,2022,94.8805426953047
Latin America & the Caribbean (IDA & IBRD countries),2022,69.4125477671257
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,61.8372464384905
Tonga,2022,29.5287016952487
Tunisia,2022,74.3034603115934
Tuvalu,2022,8.70710061176711
Tanzania,2022,11.3356525332316
Uganda,2022,18.6814232075292
Ukraine,2022,87.6207250140124
Upper middle income,2022,80.6207019281883
United States,2022,97.468388745246
Uzbekistan,2022,79.8452982407754
Viet Nam,2022,57.7814114254904
World,2022,72.9271522792495
Samoa,2022,62.1917137502586
Zimbabwe,2022,26.5164278963248
